load_SE,price_SE,flows_SE_Finland,flows_SE_Norway,flows_SE_Denmark,load_Finland,load_Norway,load_Germany,load_Denmark,hydro_storage_SE,date
8830.0,-2.02,0.0,830.0,131.0,8505.5,3304.0,42923.75,1956.0,2277000.0,2023-10-16 02:00:00
9209.0,-1.1,0.0,440.0,326.0,9214.25,3472.0,46806.0,2091.0,2277000.0,2023-10-16 03:00:00
10293.0,3.9,0.0,16.0,569.0,9675.0,4025.0,56061.75,2388.0,2277000.0,2023-10-16 04:00:00
11472.0,57.37,0.0,0.0,705.0,9669.0,4668.0,61925.25,2742.0,2277000.0,2023-10-16 05:00:00
11327.0,65.52,0.0,0.0,714.0,9771.75,4735.0,64325.25,2865.0,2277000.0,2023-10-16 06:00:00
11157.0,63.31,0.0,0.0,714.0,9707.0,4607.0,64130.25,2873.0,2277000.0,2023-10-16 07:00:00
10965.0,59.12,0.0,0.0,714.0,9628.75,4403.0,64375.5,2910.0,2277000.0,2023-10-16 08:00:00
10652.0,29.97,0.0,0.0,715.0,9633.0,4236.0,63841.25,2876.0,2277000.0,2023-10-16 09:00:00
10398.0,9.92,0.0,150.0,715.0,9608.25,4125.0,62977.75,2866.0,2277000.0,2023-10-16 10:00:00
10197.0,4.92,0.0,21.0,715.0,9490.25,4039.0,61678.25,2837.0,2277000.0,2023-10-16 11:00:00
10059.0,2.93,0.0,146.0,715.0,9497.75,4003.0,60397.25,2767.0,2277000.0,2023-10-16 12:00:00
9985.0,5.04,0.0,176.0,715.0,9454.0,3995.0,59289.0,2629.0,2277000.0,2023-10-16 13:00:00
10181.0,19.92,0.0,108.0,715.0,9547.75,4065.0,58892.0,2613.0,2277000.0,2023-10-16 14:00:00
10596.0,57.07,0.0,0.0,715.0,9740.25,4125.0,59437.75,2754.0,2277000.0,2023-10-16 15:00:00
10821.0,57.23,0.0,16.0,715.0,9769.25,4216.0,61332.25,2751.0,2277000.0,2023-10-16 16:00:00
10551.0,56.53,0.0,258.0,715.0,9731.5,4192.0,61935.5,2632.0,2277000.0,2023-10-16 17:00:00
10190.0,19.94,0.0,460.0,715.0,9463.0,4141.0,58504.25,2511.0,2277000.0,2023-10-16 18:00:00
9970.0,3.39,0.0,186.0,714.0,9461.75,4009.0,54833.25,2370.0,2277000.0,2023-10-16 19:00:00
9654.0,2.98,0.0,0.0,714.0,9194.5,3823.0,51286.5,2219.0,2277000.0,2023-10-16 20:00:00
9203.0,2.72,0.0,0.0,714.0,8817.0,3496.0,47940.0,2093.0,2277000.0,2023-10-16 21:00:00
8957.0,3.51,0.0,64.0,714.0,8607.25,3264.0,46061.25,2032.0,2277000.0,2023-10-16 22:00:00
8804.0,3.65,0.0,71.0,714.0,8537.5,3143.0,43922.25,2014.0,2277000.0,2023-10-16 23:00:00
8668.0,3.94,0.0,68.0,715.0,8485.5,3062.0,43225.75,2033.0,2277000.0,2023-10-17 00:00:00
8580.0,4.97,0.0,109.0,715.0,8515.0,3042.0,43823.0,2030.0,2277000.0,2023-10-17 01:00:00
8634.0,7.17,65.0,175.0,715.0,8802.5,3106.0,45007.5,2044.0,2277000.0,2023-10-17 02:00:00
8897.0,12.29,793.0,281.0,715.0,9470.25,3258.0,48769.0,2126.0,2277000.0,2023-10-17 03:00:00
9975.0,54.64,1006.0,0.0,715.0,9718.25,3705.0,56368.5,2393.0,2277000.0,2023-10-17 04:00:00
10427.0,161.04,935.0,0.0,715.0,9707.5,4172.0,62057.75,2727.0,2277000.0,2023-10-17 05:00:00
10530.0,186.5,904.0,0.0,715.0,9768.5,4201.0,64065.5,2864.0,2277000.0,2023-10-17 06:00:00
10537.0,109.96,873.0,0.0,715.0,9627.75,4227.0,63968.0,2817.0,2277000.0,2023-10-17 07:00:00
10341.0,62.7,809.0,91.0,715.0,9561.75,4220.0,64456.0,2871.0,2277000.0,2023-10-17 08:00:00
10102.0,59.65,986.0,276.0,715.0,9545.75,4191.0,64666.0,2903.0,2277000.0,2023-10-17 09:00:00
9865.0,29.05,1072.0,644.0,673.0,9419.0,4132.0,63213.5,2929.0,2277000.0,2023-10-17 10:00:00
9916.0,21.59,1105.0,894.0,128.0,9310.0,4040.0,61620.5,2907.0,2277000.0,2023-10-17 11:00:00
9990.0,19.99,1105.0,650.0,334.0,9289.0,3876.0,59867.0,2886.0,2277000.0,2023-10-17 12:00:00
10050.0,24.98,1105.0,587.0,335.0,9269.5,3864.0,59103.25,2773.0,2277000.0,2023-10-17 13:00:00
10207.0,49.91,1105.0,189.0,686.0,9370.5,3916.0,59039.0,2741.0,2277000.0,2023-10-17 14:00:00
10642.0,53.44,1017.0,130.0,714.0,9731.0,3983.0,60395.25,2779.0,2277000.0,2023-10-17 15:00:00
10805.0,56.5,904.0,0.0,714.0,9854.5,4058.0,62887.5,2743.0,2277000.0,2023-10-17 16:00:00
10503.0,54.24,904.0,310.0,714.0,9724.5,4110.0,63797.75,2687.0,2277000.0,2023-10-17 17:00:00
10147.0,51.91,895.0,416.0,714.0,9358.0,4191.0,60850.25,2555.0,2277000.0,2023-10-17 18:00:00
9599.0,44.97,854.0,312.0,714.0,9394.25,4050.0,56980.25,2431.0,2277000.0,2023-10-17 19:00:00
9225.0,15.99,852.0,429.0,714.0,9393.0,3817.0,53452.25,2332.0,2277000.0,2023-10-17 20:00:00
8623.0,8.58,761.0,552.0,714.0,9112.75,3562.0,49319.5,2198.0,2277000.0,2023-10-17 21:00:00
8322.0,7.38,515.0,228.0,714.0,8974.25,3379.0,46679.0,2183.0,2277000.0,2023-10-17 22:00:00
8300.0,7.27,421.0,193.0,714.0,8923.75,3288.0,45081.25,2101.0,2277000.0,2023-10-17 23:00:00
8238.0,7.07,246.0,296.0,714.0,8850.75,3242.0,44177.0,2063.0,2277000.0,2023-10-18 00:00:00
8147.0,7.26,83.0,514.0,715.0,8831.75,3211.0,44553.75,2081.0,2277000.0,2023-10-18 01:00:00
8253.0,8.0,2.0,504.0,714.0,9061.0,3236.0,45619.75,2118.0,2277000.0,2023-10-18 02:00:00
8643.0,8.98,2.0,539.0,713.0,9691.5,3450.0,49084.25,2196.0,2277000.0,2023-10-18 03:00:00
9745.0,47.09,159.0,73.0,679.0,10047.5,3923.0,56723.75,2395.0,2277000.0,2023-10-18 04:00:00
10645.0,71.48,227.0,0.0,222.0,10000.75,4427.0,62254.0,2694.0,2277000.0,2023-10-18 05:00:00
10733.0,155.32,429.0,0.0,2.0,10030.25,4462.0,64884.5,2854.0,2277000.0,2023-10-18 06:00:00
10681.0,115.66,703.0,0.0,2.0,10058.5,4346.0,65211.75,2879.0,2277000.0,2023-10-18 07:00:00
10409.0,84.58,922.0,0.0,2.0,10049.25,4234.0,64883.0,2905.0,2277000.0,2023-10-18 08:00:00
10389.0,65.81,1152.0,0.0,2.0,10037.75,4056.0,65268.75,2840.0,2277000.0,2023-10-18 09:00:00
10376.0,62.21,996.0,0.0,2.0,9955.0,4095.0,64322.75,2830.0,2277000.0,2023-10-18 10:00:00
10243.0,61.64,803.0,0.0,2.0,9868.75,3946.0,63020.75,2834.0,2277000.0,2023-10-18 11:00:00
10578.0,59.45,526.0,0.0,2.0,9799.0,3957.0,61167.0,2726.0,2277000.0,2023-10-18 12:00:00
10268.0,50.19,0.0,0.0,33.0,10017.5,4058.0,60206.25,2623.0,2277000.0,2023-10-18 13:00:00
10397.0,53.88,0.0,0.0,429.0,10196.0,4155.0,60679.75,2614.0,2277000.0,2023-10-18 14:00:00
10596.0,58.15,0.0,0.0,327.0,10599.25,4184.0,61632.25,2780.0,2277000.0,2023-10-18 15:00:00
10783.0,60.09,0.0,0.0,326.0,10748.5,4281.0,64410.75,2828.0,2277000.0,2023-10-18 16:00:00
10797.0,51.51,0.0,0.0,530.0,10580.0,4288.0,64690.5,2756.0,2277000.0,2023-10-18 17:00:00
10548.0,47.34,0.0,0.0,511.0,10075.0,4213.0,61549.25,2671.0,2277000.0,2023-10-18 18:00:00
10094.0,32.95,0.0,154.0,328.0,10053.0,4155.0,58014.25,2543.0,2277000.0,2023-10-18 19:00:00
9774.0,8.55,0.0,581.0,29.0,9835.25,3936.0,54620.5,2414.0,2277000.0,2023-10-18 20:00:00
9439.0,6.81,0.0,1189.0,0.0,9468.75,3777.0,51533.0,2390.0,2277000.0,2023-10-18 21:00:00
9048.0,4.04,0.0,1464.0,0.0,9210.75,3627.0,48300.25,2415.0,2277000.0,2023-10-18 22:00:00
8794.0,2.91,0.0,1678.0,0.0,9076.75,3640.0,46763.5,2442.0,2277000.0,2023-10-18 23:00:00
8731.0,2.46,0.0,1652.0,0.0,9010.25,3570.0,45395.75,2420.0,2277000.0,2023-10-19 00:00:00
8794.0,1.92,0.0,1659.0,0.0,9054.5,3528.0,45602.0,2417.0,2277000.0,2023-10-19 01:00:00
8815.0,2.45,0.0,1729.0,0.0,9267.75,3610.0,46632.75,2378.0,2277000.0,2023-10-19 02:00:00
9182.0,4.21,0.0,1873.0,0.0,9911.0,3770.0,49931.0,2465.0,2277000.0,2023-10-19 03:00:00
10371.0,8.19,0.0,1727.0,0.0,10417.25,4330.0,56209.75,2661.0,2277000.0,2023-10-19 04:00:00
11679.0,12.01,0.0,1392.0,0.0,10442.75,4908.0,62009.75,2890.0,2277000.0,2023-10-19 05:00:00
11847.0,18.98,0.0,1189.0,0.0,10503.75,5060.0,65210.75,3006.0,2277000.0,2023-10-19 06:00:00
11794.0,18.92,209.0,952.0,0.0,10468.75,4960.0,66418.0,3049.0,2277000.0,2023-10-19 07:00:00
11811.0,15.04,721.0,239.0,0.0,10423.0,4778.0,66829.0,3149.0,2277000.0,2023-10-19 08:00:00
11627.0,10.55,996.0,0.0,0.0,10408.25,4627.0,67291.25,3169.0,2277000.0,2023-10-19 09:00:00
11527.0,9.84,1049.0,271.0,0.0,10309.5,4516.0,66497.0,3158.0,2277000.0,2023-10-19 10:00:00
11319.0,9.49,953.0,546.0,0.0,10267.0,4403.0,65876.5,3154.0,2277000.0,2023-10-19 11:00:00
11275.0,9.18,842.0,968.0,0.0,10127.75,4334.0,64773.5,3095.0,2277000.0,2023-10-19 12:00:00
11662.0,8.94,579.0,652.0,0.0,10131.75,4349.0,63777.0,3026.0,2277000.0,2023-10-19 13:00:00
11865.0,8.58,385.0,693.0,0.0,10212.0,4490.0,63357.0,3022.0,2277000.0,2023-10-19 14:00:00
11921.0,9.09,0.0,511.0,0.0,10508.0,4644.0,63777.0,3131.0,2277000.0,2023-10-19 15:00:00
12094.0,8.85,0.0,373.0,0.0,10594.0,4742.0,65517.75,3118.0,2277000.0,2023-10-19 16:00:00
11958.0,8.57,0.0,669.0,0.0,10449.25,4741.0,64746.0,2982.0,2277000.0,2023-10-19 17:00:00
11577.0,7.8,0.0,1082.0,0.0,10090.5,4732.0,60842.75,2853.0,2277000.0,2023-10-19 18:00:00
10998.0,7.51,0.0,903.0,0.0,10082.75,4601.0,56590.25,2792.0,2277000.0,2023-10-19 19:00:00
10442.0,6.05,0.0,1193.0,0.0,9907.5,4429.0,52714.75,2715.0,2277000.0,2023-10-19 20:00:00
9938.0,4.25,0.0,1247.0,0.0,9574.75,4201.0,48357.5,2590.0,2277000.0,2023-10-19 21:00:00
9583.0,6.44,0.0,1256.0,0.0,9427.0,3980.0,46111.0,2557.0,2277000.0,2023-10-19 22:00:00
9359.0,6.23,0.0,1320.0,0.0,9275.0,3836.0,45037.25,2511.0,2277000.0,2023-10-19 23:00:00
9120.0,6.02,0.0,1367.0,0.0,9253.0,3806.0,43844.0,2462.0,2277000.0,2023-10-20 00:00:00
9133.0,5.67,1.0,1279.0,0.0,9345.75,3810.0,43948.25,2418.0,2277000.0,2023-10-20 01:00:00
9175.0,5.41,947.0,1299.0,0.0,9661.5,3817.0,45895.25,2411.0,2277000.0,2023-10-20 02:00:00
9456.0,8.4,1202.0,1197.0,0.0,10290.25,3882.0,49448.5,2478.0,2277000.0,2023-10-20 03:00:00
10446.0,9.98,1202.0,913.0,0.0,10632.0,4351.0,56437.5,2629.0,2277000.0,2023-10-20 04:00:00
11407.0,18.91,880.0,656.0,0.0,10609.25,4928.0,62281.25,2932.0,2277000.0,2023-10-20 05:00:00
11699.0,23.92,810.0,409.0,0.0,10640.75,4988.0,65139.75,3097.0,2277000.0,2023-10-20 06:00:00
11629.0,18.92,904.0,792.0,0.0,10487.25,5004.0,66631.25,3169.0,2277000.0,2023-10-20 07:00:00
11534.0,13.88,962.0,579.0,0.0,10349.75,5030.0,67565.5,3208.0,2277000.0,2023-10-20 08:00:00
11499.0,11.42,1195.0,543.0,0.0,10268.0,4908.0,68280.25,3173.0,2277000.0,2023-10-20 09:00:00
11331.0,10.29,1021.0,1064.0,0.0,10127.5,4797.0,66690.5,3142.0,2277000.0,2023-10-20 10:00:00
11100.0,9.93,1003.0,1091.0,0.0,10020.5,4728.0,65053.5,3079.0,2277000.0,2023-10-20 11:00:00
9917.0,9.84,1005.0,907.0,0.0,10039.5,4692.0,62648.0,3027.0,2277000.0,2023-10-20 12:00:00
9806.0,9.78,1195.0,1061.0,0.0,10096.25,4692.0,61011.0,2948.0,2277000.0,2023-10-20 13:00:00
9919.0,9.94,1204.0,831.0,0.0,10258.0,4713.0,60278.5,2955.0,2277000.0,2023-10-20 14:00:00
10304.0,10.21,1204.0,813.0,0.0,10724.0,4795.0,62093.25,3078.0,2277000.0,2023-10-20 15:00:00
10411.0,10.06,1204.0,879.0,0.0,10921.75,4868.0,63579.5,3045.0,2277000.0,2023-10-20 16:00:00
10056.0,9.65,1204.0,1127.0,0.0,10717.5,4812.0,62535.5,2865.0,2277000.0,2023-10-20 17:00:00
9549.0,8.9,1204.0,1173.0,0.0,10350.0,4700.0,57822.25,2677.0,2277000.0,2023-10-20 18:00:00
10045.0,8.55,1204.0,1413.0,0.0,10318.75,4549.0,53562.75,2578.0,2277000.0,2023-10-20 19:00:00
9546.0,7.34,1204.0,1401.0,0.0,10142.25,4433.0,50011.5,2494.0,2277000.0,2023-10-20 20:00:00
9135.0,5.98,1194.0,1674.0,0.0,9808.0,4309.0,46493.75,2405.0,2277000.0,2023-10-20 21:00:00
8921.0,7.26,989.0,1125.0,0.0,9641.25,4081.0,44323.25,2348.0,2277000.0,2023-10-20 22:00:00
8648.0,6.34,980.0,1302.0,0.0,9507.0,3928.0,42869.25,2280.0,2277000.0,2023-10-20 23:00:00
8479.0,5.31,1085.0,1394.0,0.0,9515.5,3819.0,42066.25,2241.0,2277000.0,2023-10-21 00:00:00
8491.0,5.04,1089.0,1439.0,0.0,9560.5,3768.0,41711.0,2197.0,2277000.0,2023-10-21 01:00:00
8395.0,5.16,1119.0,1419.0,0.0,9643.25,3747.0,41873.75,2175.0,2277000.0,2023-10-21 02:00:00
8429.0,5.91,1119.0,1287.0,0.0,9884.5,3753.0,42889.75,2243.0,2277000.0,2023-10-21 03:00:00
8661.0,6.88,1090.0,1320.0,0.0,9982.75,3845.0,44194.75,2294.0,2277000.0,2023-10-21 04:00:00
9134.0,8.52,1000.0,1163.0,189.0,10036.5,3933.0,46015.25,2396.0,2277000.0,2023-10-21 05:00:00
9366.0,9.3,934.0,881.0,385.0,10100.0,4156.0,48449.5,2537.0,2277000.0,2023-10-21 06:00:00
9675.0,9.99,836.0,247.0,587.0,10140.0,4319.0,51014.25,2651.0,2277000.0,2023-10-21 07:00:00
10000.0,9.96,1078.0,821.0,74.0,10056.75,4527.0,52970.75,2678.0,2277000.0,2023-10-21 08:00:00
10345.0,9.75,1127.0,1387.0,0.0,9930.0,4731.0,54194.5,2747.0,2277000.0,2023-10-21 09:00:00
10420.0,9.74,1123.0,1322.0,0.0,9802.25,4876.0,53488.0,2873.0,2277000.0,2023-10-21 10:00:00
10269.0,9.59,1201.0,1247.0,0.0,9711.25,4712.0,51938.75,2880.0,2277000.0,2023-10-21 11:00:00
10044.0,9.49,1203.0,1246.0,0.0,9705.75,4681.0,50173.0,2827.0,2277000.0,2023-10-21 12:00:00
10108.0,9.8,1204.0,649.0,29.0,9845.5,4654.0,48434.25,2695.0,2277000.0,2023-10-21 13:00:00
10391.0,10.74,1205.0,0.0,530.0,10060.25,4649.0,47906.0,2681.0,2277000.0,2023-10-21 14:00:00
10578.0,12.99,1200.0,0.0,704.0,10531.75,4724.0,49034.25,2809.0,2277000.0,2023-10-21 15:00:00
10730.0,14.3,1127.0,0.0,714.0,10644.25,4765.0,51973.5,2781.0,2277000.0,2023-10-21 16:00:00
10429.0,13.04,896.0,0.0,685.0,10356.0,4648.0,51977.25,2590.0,2277000.0,2023-10-21 17:00:00
10124.0,11.49,635.0,303.0,312.0,10028.75,4494.0,48635.75,2449.0,2277000.0,2023-10-21 18:00:00
9640.0,10.48,602.0,0.0,683.0,10091.5,4290.0,46270.5,2350.0,2277000.0,2023-10-21 19:00:00
9322.0,10.01,632.0,79.0,714.0,9925.75,4126.0,44218.75,2248.0,2277000.0,2023-10-21 20:00:00
8853.0,9.29,413.0,105.0,682.0,9589.5,3888.0,41314.25,2156.0,2277000.0,2023-10-21 21:00:00
8708.0,10.57,321.0,383.0,215.0,9410.0,3843.0,39082.5,2082.0,2277000.0,2023-10-21 22:00:00
8456.0,10.52,113.0,938.0,0.0,9230.5,3786.0,37100.25,2069.0,2277000.0,2023-10-21 23:00:00
8296.0,10.66,0.0,878.0,0.0,9107.75,3685.0,36996.5,2114.0,2277000.0,2023-10-22 00:00:00
8087.0,10.67,0.0,962.0,0.0,9062.5,3646.0,37032.75,2113.0,2277000.0,2023-10-22 01:00:00
8044.0,10.89,0.0,1073.0,0.0,9100.75,3617.0,37262.25,2053.0,2277000.0,2023-10-22 02:00:00
8113.0,11.73,0.0,1162.0,0.0,9219.25,3626.0,37504.5,2002.0,2277000.0,2023-10-22 03:00:00
8262.0,13.66,0.0,917.0,23.0,9249.0,3674.0,38236.75,2024.0,2277000.0,2023-10-22 04:00:00
8659.0,14.42,0.0,378.0,495.0,9300.0,3739.0,40289.0,2096.0,2277000.0,2023-10-22 05:00:00
8899.0,17.06,284.0,0.0,632.0,9434.5,3851.0,43310.75,2227.0,2277000.0,2023-10-22 06:00:00
9265.0,17.99,246.0,0.0,640.0,9626.25,4068.0,46237.5,2357.0,2277000.0,2023-10-22 07:00:00
9593.0,29.9,292.0,0.0,633.0,9658.75,4229.0,48581.25,2377.0,2277000.0,2023-10-22 08:00:00
9582.0,47.43,402.0,0.0,500.0,9619.5,4217.0,50646.0,2357.0,2277000.0,2023-10-22 09:00:00
9460.0,43.91,642.0,0.0,33.0,9530.75,4303.0,50985.0,2390.0,2277000.0,2023-10-22 10:00:00
9571.0,28.49,725.0,607.0,0.0,9459.5,4291.0,48814.75,2486.0,2277000.0,2023-10-22 11:00:00
9579.0,31.09,765.0,717.0,0.0,9450.75,4280.0,47140.0,2493.0,2277000.0,2023-10-22 12:00:00
9604.0,46.45,740.0,102.0,191.0,9478.75,4313.0,46056.0,2460.0,2277000.0,2023-10-22 13:00:00
9715.0,51.27,835.0,0.0,573.0,9580.75,4302.0,46361.25,2493.0,2277000.0,2023-10-22 14:00:00
10136.0,55.44,1059.0,0.0,636.0,9907.5,4370.0,48378.5,2676.0,2277000.0,2023-10-22 15:00:00
10332.0,58.52,1065.0,0.0,639.0,9920.5,4460.0,52257.0,2609.0,2277000.0,2023-10-22 16:00:00
10134.0,57.48,911.0,0.0,639.0,9676.0,4446.0,52248.5,2528.0,2277000.0,2023-10-22 17:00:00
9754.0,54.37,706.0,0.0,639.0,9274.25,4400.0,49435.5,2432.0,2277000.0,2023-10-22 18:00:00
9415.0,38.75,788.0,0.0,639.0,9409.0,4281.0,47710.5,2359.0,2277000.0,2023-10-22 19:00:00
9072.0,24.94,892.0,141.0,639.0,9431.25,4072.0,46860.75,2258.0,2277000.0,2023-10-22 20:00:00
8692.0,19.03,811.0,289.0,639.0,9219.5,3830.0,44609.25,2185.0,2277000.0,2023-10-22 21:00:00
8432.0,29.68,802.0,418.0,639.0,9080.75,3609.0,43048.5,2076.0,2210000.0,2023-10-22 22:00:00
8218.0,24.67,802.0,421.0,639.0,8962.25,3484.0,41703.0,2043.0,2210000.0,2023-10-22 23:00:00
8136.0,24.45,802.0,440.0,639.0,8937.5,3407.0,40726.75,2024.0,2210000.0,2023-10-23 00:00:00
8039.0,24.29,802.0,516.0,640.0,8978.25,3370.0,41282.5,1995.0,2210000.0,2023-10-23 01:00:00
8095.0,28.02,802.0,554.0,639.0,9209.25,3407.0,42810.75,2059.0,2210000.0,2023-10-23 02:00:00
8521.0,56.92,1086.0,269.0,639.0,9668.5,3572.0,46554.0,2124.0,2210000.0,2023-10-23 03:00:00
9485.0,59.95,1201.0,0.0,640.0,10126.5,4016.0,54835.0,2456.0,2210000.0,2023-10-23 04:00:00
10422.0,163.91,952.0,0.0,638.0,10237.0,4508.0,60191.75,2732.0,2210000.0,2023-10-23 05:00:00
10676.0,192.24,749.0,0.0,608.0,10219.25,4612.0,62361.25,2823.0,2210000.0,2023-10-23 06:00:00
10641.0,148.01,627.0,0.0,637.0,10216.75,4599.0,62849.5,2730.0,2210000.0,2023-10-23 07:00:00
10659.0,124.1,678.0,0.0,640.0,10261.75,4556.0,63472.0,2834.0,2210000.0,2023-10-23 08:00:00
10710.0,105.65,861.0,0.0,640.0,10235.5,4465.0,64556.5,2884.0,2210000.0,2023-10-23 09:00:00
10581.0,98.98,1004.0,0.0,640.0,10123.25,4427.0,63411.75,2778.0,2210000.0,2023-10-23 10:00:00
10541.0,99.92,1004.0,0.0,639.0,10023.75,4335.0,62055.5,2819.0,2210000.0,2023-10-23 11:00:00
10582.0,82.49,1004.0,0.0,640.0,10006.0,4328.0,61326.75,2680.0,2210000.0,2023-10-23 12:00:00
10554.0,99.11,733.0,0.0,640.0,9962.25,4358.0,60274.25,2678.0,2210000.0,2023-10-23 13:00:00
10627.0,100.01,611.0,0.0,640.0,10020.0,4430.0,59639.0,2719.0,2210000.0,2023-10-23 14:00:00
11005.0,133.27,460.0,0.0,640.0,10164.75,4478.0,61571.25,2880.0,2210000.0,2023-10-23 15:00:00
11101.0,130.32,402.0,0.0,640.0,10189.25,4510.0,63653.75,2863.0,2210000.0,2023-10-23 16:00:00
10817.0,78.14,402.0,0.0,640.0,10093.5,4455.0,62376.75,2721.0,2210000.0,2023-10-23 17:00:00
10495.0,66.68,98.0,0.0,640.0,9735.0,4379.0,59178.0,2565.0,2210000.0,2023-10-23 18:00:00
10036.0,63.04,0.0,0.0,640.0,9767.5,4261.0,55949.0,2442.0,2210000.0,2023-10-23 19:00:00
9468.0,31.94,0.0,0.0,640.0,9634.75,4121.0,52342.75,2286.0,2210000.0,2023-10-23 20:00:00
9055.0,24.02,24.0,0.0,640.0,9470.5,3878.0,48754.75,2187.0,2210000.0,2023-10-23 21:00:00
8659.0,25.86,228.0,25.0,640.0,9339.75,3625.0,46039.75,2118.0,2210000.0,2023-10-23 22:00:00
8520.0,25.23,302.0,14.0,640.0,9266.0,3478.0,44836.5,2080.0,2210000.0,2023-10-23 23:00:00
8473.0,24.63,350.0,0.0,640.0,9217.25,3405.0,44025.75,2062.0,2210000.0,2023-10-24 00:00:00
8300.0,25.02,601.0,5.0,633.0,9301.5,3362.0,44785.5,2073.0,2210000.0,2023-10-24 01:00:00
8330.0,27.71,835.0,75.0,539.0,9577.5,3378.0,46404.5,2058.0,2210000.0,2023-10-24 02:00:00
8680.0,37.66,1044.0,257.0,528.0,10064.5,3502.0,49697.75,2220.0,2210000.0,2023-10-24 03:00:00
9671.0,60.93,1062.0,34.0,531.0,10476.5,3947.0,57348.75,2526.0,2210000.0,2023-10-24 04:00:00
10585.0,64.89,902.0,0.0,511.0,10486.0,4448.0,62903.75,2859.0,2210000.0,2023-10-24 05:00:00
10702.0,68.25,965.0,0.0,255.0,10513.0,4551.0,64831.75,2989.0,2210000.0,2023-10-24 06:00:00
10785.0,66.78,1105.0,0.0,209.0,10526.75,4428.0,65947.0,3012.0,2210000.0,2023-10-24 07:00:00
10790.0,64.88,1105.0,0.0,270.0,10494.5,4488.0,66571.0,3086.0,2210000.0,2023-10-24 08:00:00
10775.0,63.84,1166.0,0.0,10.0,10486.75,4447.0,66869.25,3096.0,2210000.0,2023-10-24 09:00:00
10703.0,61.27,1144.0,0.0,55.0,10353.25,4421.0,65201.0,3048.0,2210000.0,2023-10-24 10:00:00
10616.0,60.31,910.0,0.0,580.0,10238.0,4379.0,65269.25,3114.0,2210000.0,2023-10-24 11:00:00
10563.0,60.84,1004.0,0.0,476.0,10235.75,4368.0,64532.25,3089.0,2210000.0,2023-10-24 12:00:00
10627.0,60.25,1004.0,0.0,512.0,10216.75,4402.0,62770.25,3037.0,2210000.0,2023-10-24 13:00:00
10651.0,58.74,1023.0,0.0,493.0,10329.75,4470.0,61799.25,3067.0,2210000.0,2023-10-24 14:00:00
11137.0,60.03,1197.0,0.0,431.0,10560.0,4571.0,62075.5,3219.0,2210000.0,2023-10-24 15:00:00
11203.0,60.26,1137.0,0.0,432.0,10563.75,4565.0,63678.75,3185.0,2210000.0,2023-10-24 16:00:00
11032.0,53.25,1203.0,0.0,625.0,10404.5,4497.0,62799.25,3035.0,2210000.0,2023-10-24 17:00:00
10694.0,30.6,1203.0,0.0,635.0,10157.25,4413.0,59590.75,2860.0,2210000.0,2023-10-24 18:00:00
10224.0,24.62,1203.0,1.0,564.0,10204.25,4303.0,56969.25,2780.0,2210000.0,2023-10-24 19:00:00
9811.0,22.37,1205.0,271.0,457.0,10076.5,4117.0,53157.0,2658.0,2210000.0,2023-10-24 20:00:00
9353.0,20.61,1205.0,310.0,375.0,9856.75,3860.0,49554.0,2500.0,2210000.0,2023-10-24 21:00:00
8959.0,20.83,1205.0,612.0,6.0,9624.5,3609.0,47190.75,2436.0,2210000.0,2023-10-24 22:00:00
8697.0,20.15,1205.0,692.0,0.0,9474.5,3505.0,45758.25,2394.0,2210000.0,2023-10-24 23:00:00
8633.0,19.1,1205.0,867.0,0.0,9433.75,3457.0,45359.25,2376.0,2210000.0,2023-10-25 00:00:00
8585.0,18.96,1204.0,891.0,0.0,9490.25,3422.0,45918.25,2341.0,2210000.0,2023-10-25 01:00:00
8679.0,18.87,1204.0,871.0,0.0,9742.0,3431.0,46521.0,2319.0,2210000.0,2023-10-25 02:00:00
9194.0,20.96,1204.0,684.0,0.0,10297.25,3604.0,49410.25,2435.0,2210000.0,2023-10-25 03:00:00
10320.0,25.25,1204.0,158.0,230.0,10704.0,4079.0,56107.75,2706.0,2210000.0,2023-10-25 04:00:00
11400.0,33.99,1170.0,0.0,613.0,10713.5,4637.0,61912.75,3026.0,2210000.0,2023-10-25 05:00:00
11392.0,45.66,927.0,43.0,639.0,10683.5,4843.0,63443.0,3127.0,2210000.0,2023-10-25 06:00:00
11363.0,65.03,903.0,0.0,627.0,10686.75,4844.0,63543.5,3140.0,2210000.0,2023-10-25 07:00:00
11552.0,59.31,903.0,0.0,454.0,10635.5,4801.0,64014.5,3193.0,2210000.0,2023-10-25 08:00:00
11650.0,45.02,903.0,0.0,396.0,10527.25,4747.0,63867.0,3179.0,2210000.0,2023-10-25 09:00:00
11529.0,35.83,952.0,14.0,533.0,10361.25,4711.0,63668.5,3149.0,2210000.0,2023-10-25 10:00:00
11419.0,37.17,1011.0,0.0,564.0,10244.0,4728.0,62170.25,3166.0,2210000.0,2023-10-25 11:00:00
11382.0,39.05,1104.0,0.0,404.0,10247.0,4734.0,60769.0,3083.0,2210000.0,2023-10-25 12:00:00
11457.0,44.42,1104.0,0.0,475.0,10278.5,4777.0,61790.75,2973.0,2210000.0,2023-10-25 13:00:00
11395.0,64.55,1104.0,90.0,297.0,10433.25,4864.0,61492.5,3008.0,2210000.0,2023-10-25 14:00:00
11665.0,65.04,970.0,0.0,104.0,10864.5,4863.0,62891.5,3129.0,2210000.0,2023-10-25 15:00:00
